Stno,Chip,Database Id,Surname,First name,YB,S,Block,nc,Start,Finish,Time,Classifier,Club no.,Cl.name,City,Nat,Cl. no.,Short,Long,Num1,Num2,Num3,Text1,Text2,Text3,Adr. name,Street,Line2,Zip,City,Phone,Fax,EMail,Id/Club,Rented,Start fee,Paid,Course no.,Course,km,m,Course controls,Pl,Start punch,Finish punch,Control1,Punch1,Control2,Punch2,Control3,Punch3,Control4,Punch4,Control5,Punch5,Control6,Punch6,Control7,Punch7,Control8,Punch8,Control9,Punch9,Control10,Punch10,(may be more) ...,,,,,,,,,,,,,,,,,
,,1059,,Vacant,,M,,0,28:00,,,0,,,,,126,M21B,M21B,,,,,,,,,,,,,,,,0,0,0,29,M21B,4.57,135,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1976019,955,Hellberg,Stefan,,M,,0,93:00,157:35,64:35,0,190,SIK,Sundbybergs IK,SWE,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,1,,157:35,44,03:30,34,07:31,35,15:02,45,20:13,46,24:28,37,27:36,48,29:31,35,35:28,49,41:46,41,43:40,39,45:47,52,49:37,53,51:05,54,61:17,43,63:33,100,64:01,,,,,,
,7820618,889,Delić,Petar,,M,,0,120:00,193:39,73:39,0,171,Maksimir,OK Maksimir,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,2,,193:39,44,03:45,34,08:56,35,19:24,45,26:23,46,37:52,37,39:40,48,41:39,35,47:35,49,53:43,41,55:32,39,57:23,52,61:10,53,62:52,54,70:05,43,72:35,100,73:03,,,,,,
,8250869,848,Orehoci,Robert,,M,,0,84:00,159:29,75:29,0,177,BJE,OK Bjelovar,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,3,,159:29,44,04:07,34,09:04,35,20:50,45,27:07,46,30:56,37,33:08,48,35:23,35,42:22,49,49:48,41,52:15,39,54:20,52,61:36,53,63:11,54,71:50,43,74:32,100,74:59,,,,,,
,7032222,929,Pongrac,Branimir,,M,,0,81:00,159:47,78:47,0,168,JAP,OK Japetic,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,4,,159:47,44,05:24,34,12:10,35,23:46,45,29:57,46,34:00,37,36:11,48,38:25,35,45:44,49,52:56,41,55:09,39,57:26,52,64:28,53,66:13,54,74:48,43,77:40,100,78:08,,,,,,
,1151981,847,Canjuga,Krunoslav,,M,,0,78:00,159:36,81:36,0,200,OK Varaždin,Orijentacijski klub Varaždin,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,5,,159:36,44,04:28,34,10:15,35,21:06,45,29:15,46,34:43,37,39:15,48,41:27,35,48:26,49,55:51,41,58:17,39,60:28,52,67:32,53,69:09,54,77:52,43,80:34,100,81:01,,,,,,
,2087742,1020,Vodopija,Goran,,M,,0,102:00,183:50,81:50,0,166,KAP,OK Kapela,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,6,,183:50,44,04:16,34,16:12,35,24:54,45,30:29,46,37:25,37,39:54,48,42:39,35,48:58,49,58:26,41,60:11,39,61:57,52,67:02,53,68:50,54,78:14,43,80:53,100,81:20,,,,,,
,2088246,863,Meštrović,Tomislav,,M,,0,111:00,200:56,89:56,0,166,KAP,OK Kapela,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,7,,200:56,44,05:32,34,14:01,35,25:57,45,32:30,46,38:04,37,41:50,48,45:00,35,53:33,49,64:12,41,66:41,39,69:27,52,73:59,53,75:55,54,85:52,43,88:36,100,89:15,,,,,,
,7112115,891,Fabijanić,Daniel,,M,,0,105:00,200:47,95:47,0,184,OK Jelen,OK Jelen,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,8,,200:47,44,05:54,34,12:45,35,25:17,45,33:40,46,43:35,37,48:06,48,50:45,35,60:44,49,69:36,41,72:15,39,75:07,52,79:50,53,81:40,54,91:49,43,94:27,100,95:05,,,,,,
,7778899,810,Vuk,Tomislav,,M,,0,75:00,173:50,98:50,0,165,Vihor,OK Vihor,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,9,,173:50,44,09:22,34,17:08,35,30:02,45,37:22,46,43:15,37,46:26,48,50:00,35,58:50,49,72:01,41,74:35,39,77:22,52,83:16,53,85:42,54,94:52,43,97:37,100,98:13,,,,,,
,7207785,826,Gverić,Ivan,,M,,0,96:00,195:18,99:18,0,166,KAP,OK Kapela,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,10,,195:18,44,05:29,34,12:09,35,25:08,45,31:59,46,37:21,37,39:59,48,42:31,35,56:10,49,64:39,41,66:55,39,77:00,52,83:18,53,85:19,54,94:51,43,98:04,100,98:39,,,,,,
,7211185,1008,Bublić,Ivan,,M,,0,90:00,190:43,100:43,0,166,KAP,OK Kapela,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,11,,190:43,44,06:39,34,15:46,35,31:55,45,38:18,46,43:36,37,46:22,48,48:44,35,59:43,49,69:52,41,72:47,39,77:34,52,84:47,53,87:26,54,95:53,43,99:41,100,100:11,,,,,,
,2113424,928,Kosić,Luka,,M,,0,108:00,209:09,101:09,0,168,JAP,OK Japetic,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,12,,209:09,44,07:23,34,13:31,35,26:23,45,33:38,46,41:50,37,45:37,48,49:31,35,59:02,49,69:58,41,72:28,39,75:51,52,83:11,53,85:43,54,95:45,43,100:02,100,100:36,,,,,,
,7211121,906,Stankovski,Dalibor,,M,,0,72:00,177:08,105:08,0,184,OK Jelen,OK Jelen,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,13,,177:08,44,06:11,34,13:39,35,34:13,45,40:26,46,46:11,37,49:34,48,52:53,35,61:31,49,69:05,41,71:29,39,74:22,52,81:02,53,83:26,54,98:05,43,103:17,100,104:11,,,,,,
,410653,927,Tot,Nikola,,M,,0,69:00,177:08,108:08,0,168,JAP,OK Japetic,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,14,,177:08,44,08:43,34,16:30,35,28:56,45,36:27,46,46:07,37,48:54,48,52:38,35,67:41,49,78:12,41,81:06,39,83:44,52,90:37,53,92:44,54,103:13,43,106:32,100,107:23,,,,,,
,7112111,1056,Novosel,Zdravko,,M,,0,87:00,195:24,108:24,0,184,OK Jelen,OK Jelen,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,15,,195:24,44,14:30,34,20:26,35,31:05,45,42:44,46,51:59,37,54:51,48,57:27,35,65:35,49,73:48,41,76:14,39,85:59,52,92:15,53,94:15,54,103:31,43,107:08,100,107:44,,,,,,
,1420752,894,Šantić,Domagoj,,M,,0,99:00,221:21,122:21,0,177,BJE,OK Bjelovar,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,16,,221:21,44,08:09,34,19:15,35,32:54,45,41:25,46,47:48,37,51:14,48,54:48,35,69:03,49,79:07,41,81:46,39,94:59,52,101:38,53,103:53,54,113:59,43,120:59,100,121:37,,,,,,
,8160756,1009,"Riet, Van De",Gerrit,,M,,0,114:00,,,1,171,Maksimir,OK Maksimir,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8457544,957,Carlstein,Mattias,,M,,0,123:00,174:53,51:53,3,189,IFK Lidingö,IFK Lidingö SOK,SWE,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,,,174:53,44,03:59,34,08:12,35,21:20,45,32:11,,,,,,,,,,,,,,,,,,,,,,,100,51:07,,,,,,
,,1057,,Vacant,,M,,0,117:00,,,0,,,,,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8232323,922,Budi,Franjo,,M,,0,126:00,157:10,31:10,3,168,JAP,OK Japetic,CRO,125,M35,M35,,,,,,,,,,,,,,,,0,0,0,17,M35,7.58,250,16,,,157:10,44,11:31,34,21:04,,,,,,,,,,,,,,,,,,,,,,,,,,,100,30:12,,,,,,
,8663316,1011,Schmiedeberg,Nils,,M,,0,49:00,91:59,42:59,0,178,LG Ost,LG Ost,GER,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,1,,91:59,31,01:46,32,04:15,33,04:59,34,08:37,35,16:04,36,20:46,37,23:56,38,28:28,39,35:37,42,40:23,43,41:52,100,42:21,,,,,,,,,,,,,,
,1419841,960,Pavlovics,Gábor,,M,,0,46:00,91:36,45:36,0,188,PVSK,Pécsi Vasutas SK,HUN,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,2,,91:36,31,01:45,32,04:56,33,05:45,34,09:54,35,17:31,36,22:26,37,25:25,38,30:41,39,37:42,42,42:49,43,44:30,100,45:00,,,,,,,,,,,,,,
,1428359,875,Storhov,Jens Even,,M,,0,70:00,116:24,46:24,0,198,FREIDIG- Norway,FREIDIG-Norway,NOR,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,3,,116:24,31,01:49,32,04:38,33,05:23,34,09:04,35,16:30,36,21:18,37,25:26,38,30:16,39,38:29,42,43:43,43,45:23,100,45:51,,,,,,,,,,,,,,
,259954,969,Lapekin,Maksim,,M,,0,40:00,89:22,49:22,0,185,META,META,BLR,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,4,,89:22,31,01:59,32,05:15,33,06:15,34,10:16,35,18:27,36,23:34,37,27:14,38,32:49,39,40:43,42,46:24,43,48:14,100,48:46,,,,,,,,,,,,,,
,8070566,916,Okle,Martin,,M,,0,52:00,106:05,54:05,0,183,Swiss O Tours,Swiss O Tours,SUI,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,5,,106:05,31,01:57,32,05:20,33,06:09,34,10:26,35,21:07,36,26:32,37,29:44,38,36:00,39,44:59,42,51:14,43,52:55,100,53:27,,,,,,,,,,,,,,
,585858,821,Gobec,Damir,,M,,0,55:00,110:34,55:34,0,165,Vihor,OK Vihor,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,6,,110:34,31,02:11,32,05:35,33,06:30,34,11:03,35,21:09,36,28:51,37,33:25,38,39:18,39,47:16,42,52:41,43,54:31,100,55:01,,,,,,,,,,,,,,
,990801,1084,Pataki,Gabor,,M,,0,64:00,121:15,57:15,0,188,PVSK,Pécsi Vasutas SK,HUN,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,7,,121:15,31,04:06,32,07:04,33,07:46,34,13:12,35,22:07,36,27:26,37,31:30,38,37:58,39,48:45,42,54:46,43,56:19,100,56:45,,,,,,,,,,,,,,
,8303040,1027,Eschlboeck,Rainer,,M,,0,43:00,108:14,65:14,0,173,NF Linz,Naturfreunde Linz,AUT,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,8,,108:14,31,02:18,32,08:06,33,09:07,34,16:22,35,28:03,36,35:36,37,39:14,38,45:34,39,54:47,42,62:02,43,64:11,100,64:39,,,,,,,,,,,,,,
,8625520,975,Wehrli,Christian,,M,,0,94:00,160:50,66:50,0,183,Swiss O Tours,Swiss O Tours,SUI,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,9,,160:50,31,02:13,32,07:00,33,08:12,34,13:33,35,25:00,36,32:38,37,37:17,38,45:32,39,55:58,42,63:01,43,65:28,100,66:06,,,,,,,,,,,,,,
,8005468,942,Reisenberger,Roland,,M,,0,73:00,144:01,71:01,0,194,OrK,Orienteering Klosterneuburg,AUT,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,10,,144:01,31,02:18,32,05:39,33,06:46,34,12:44,35,27:50,36,35:19,37,39:29,38,46:38,39,60:57,42,67:45,43,69:52,100,70:24,,,,,,,,,,,,,,
,219399,902,Miljković,Damir,,M,,0,91:00,166:21,75:21,0,184,OK Jelen,OK Jelen,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,11,,166:21,31,02:10,32,08:04,33,09:01,34,14:20,35,27:02,36,42:20,37,51:22,38,57:20,39,66:58,42,72:20,43,74:11,100,74:45,,,,,,,,,,,,,,
,8100566,1052,Goeschl,Erich,,M,,0,58:00,133:56,75:56,0,202,Wäh,OLC Währing,AUT,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,12,,133:56,31,02:31,32,05:56,33,07:03,34,12:17,35,22:11,36,30:17,37,41:34,38,50:59,39,62:30,42,72:27,43,74:42,100,75:17,,,,,,,,,,,,,,
,8439,1002,Jeřábek,Petr,,M,,0,85:00,165:47,80:47,0,180,OK JISKRA NOVÝ BOR,OK JISKRA NOVÝ BOR,CZE,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,13,,165:47,31,02:30,32,07:40,33,08:42,34,15:39,35,30:25,36,39:07,37,46:41,38,56:03,39,67:58,42,76:10,43,79:30,100,80:09,,,,,,,,,,,,,,
,893833,1039,Horjan,Zdenko,,M,,0,67:00,149:17,82:17,0,165,Vihor,OK Vihor,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,14,,149:17,31,03:13,32,09:04,33,10:04,34,19:24,35,30:25,36,38:41,37,52:19,38,59:53,39,71:41,42,78:41,43,81:02,100,81:39,,,,,,,,,,,,,,
,2133029,904,Dasović,Hrvoje,,M,,0,79:00,166:46,87:46,0,166,KAP,OK Kapela,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,15,,166:46,31,03:27,32,09:11,33,10:21,34,21:00,35,36:41,36,45:02,37,52:50,38,62:00,39,74:10,42,84:26,43,86:30,100,87:05,,,,,,,,,,,,,,
,2128494,899,Tonković,Zdravko,,M,,0,88:00,218:38,130:38,0,166,KAP,OK Kapela,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,16,,218:38,31,05:09,32,11:26,33,13:27,34,23:12,35,44:47,36,61:52,37,70:33,38,85:06,39,106:19,42,120:43,43,127:50,100,129:11,,,,,,,,,,,,,,
,206436,851,Gojmerac,Tomislav,,M,,0,100:00,277:18,177:18,0,174,OK MERZ CRO,OK Ivan Merz,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,17,,277:18,31,03:10,32,07:06,33,08:11,34,34:26,35,50:32,36,61:57,37,95:52,38,105:35,39,157:31,42,167:11,43,176:14,100,176:42,,,,,,,,,,,,,,
,2123970,1053,Špoljar,Krešo,,M,,0,97:00,277:06,180:06,2,166,KAP,OK Kapela,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,18,,277:06,31,05:35,32,10:13,33,11:23,34,37:24,35,53:43,36,65:25,37,98:43,38,108:55,39,160:39,42,170:33,43,178:54,100,179:29,,,,,,,,,,,,,,
,1401011,941,Trivunović,Vladimir,,M,,0,76:00,,,1,195,OK Sova,OK Sova,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,446304,947,Kastner-Jirka,Boris,,M,,0,82:00,147:32,65:32,3,193,NF Wien - Orienteering-Team,Naturfreunde Wien - Orienteering-Team,AUT,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,,,147:32,31,01:58,32,08:19,33,09:07,34,17:56,35,27:14,,,37,36:34,38,42:26,,,,,,,100,63:53,,,,,,,,,,,,,,
,300743,1007,Vukelić,Bojan,,M,,0,61:00,130:15,69:15,3,171,Maksimir,OK Maksimir,CRO,123,M45,M45,,,,,,,,,,,,,,,,0,0,0,21,M45,5.88,210,12,,,130:15,31,02:59,32,11:31,33,12:23,34,18:38,35,32:43,,,,,,,,,,,43,67:46,100,68:26,,,,,,,,,,,,,,
,8646150,933,Hanselmann,Christian,,M,,0,78:00,109:59,31:59,0,183,Swiss O Tours,Swiss O Tours,SUI,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,1,,109:59,58,03:06,33,04:09,39,11:56,40,13:31,51,17:22,50,18:35,41,21:39,34,24:41,42,29:54,100,31:24,,,,,,,,,,,,,,,,,,
,8191158,1003,Zeiner-Gundersen,Richard,,M,,0,87:00,121:51,34:51,0,179,AbO,Aker Brygge Orienteringsklubb,NOR,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,2,,121:51,58,03:21,33,04:41,39,13:36,40,15:53,51,19:54,50,21:18,41,24:39,34,28:26,42,32:28,100,34:16,,,,,,,,,,,,,,,,,,
,7611028,866,Kradischnig,Günter,,M,,0,01:00,43:30,42:30,0,199,OLCG,OLC Graz,AUT,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,3,,43:30,58,03:58,33,05:35,39,18:17,40,20:07,51,23:34,50,25:06,41,29:05,34,33:59,42,39:44,100,41:49,,,,,,,,,,,,,,,,,,
,8100158,880,Bayburin,Rais,,M,,0,120:00,164:54,44:54,0,197,Ufa-united,Ufa-united,RUS,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,4,,164:54,58,04:19,33,06:26,39,18:10,40,21:56,51,25:47,50,27:22,41,32:01,34,36:57,42,42:05,100,44:11,,,,,,,,,,,,,,,,,,
,7212123,1026,Gobec,Karlo,,M,,0,90:00,136:13,46:13,0,165,Vihor,OK Vihor,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,5,,136:13,58,05:02,33,06:36,39,18:10,40,20:43,51,25:39,50,27:42,41,32:17,34,36:53,42,43:12,100,45:30,,,,,,,,,,,,,,,,,,
,7111959,926,Štambuk,Dario,,M,,0,114:00,165:40,51:40,0,174,OK MERZ CRO,OK Ivan Merz,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,6,,165:40,58,06:12,33,07:24,39,24:16,40,26:40,51,30:03,50,31:41,41,35:59,34,44:00,42,48:56,100,51:03,,,,,,,,,,,,,,,,,,
,640921,949,Mckinley,Steve,,M,,0,123:00,183:59,60:59,0,192,SN,Southern Navigators,GBR,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,7,,183:59,58,03:59,33,05:31,39,17:30,40,31:27,51,37:00,50,38:49,41,43:34,34,49:54,42,57:26,100,60:10,,,,,,,,,,,,,,,,,,
,8657442,1031,Smirthwaite,Steve,,M,,0,111:00,172:27,61:27,0,172,MOR,Moravian,GBR,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,8,,172:27,58,04:46,33,06:22,39,33:36,40,35:43,51,40:05,50,41:56,41,46:46,34,53:42,42,58:18,100,60:35,,,,,,,,,,,,,,,,,,
,889172,1050,Boban,Mile,,M,,0,105:00,166:31,61:31,0,174,OK MERZ CRO,OK Ivan Merz,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,9,,166:31,58,06:31,33,08:03,39,33:45,40,35:47,51,39:13,50,40:55,41,45:04,34,51:53,42,58:24,100,60:51,,,,,,,,,,,,,,,,,,
,7040662,1029,Horvat,Saša,,M,,0,99:00,163:27,64:27,0,171,Maksimir,OK Maksimir,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,10,,163:27,58,06:31,33,08:10,39,28:44,40,37:23,51,42:10,50,44:07,41,49:01,34,54:41,42,61:30,100,63:43,,,,,,,,,,,,,,,,,,
,2071017,939,Yodfat,Ofer,,M,,0,93:00,161:53,68:53,0,181,Modiin,Modiin O club,ISR,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,11,,161:53,58,05:44,33,07:44,39,31:36,40,33:47,51,39:08,50,41:25,41,47:08,34,55:29,42,64:04,100,67:55,,,,,,,,,,,,,,,,,,
,1003366,967,Schneider,Noldi,,M,,0,81:00,161:34,80:34,0,186,Zelg,Zelg,SUI,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,12,,161:34,58,06:13,33,08:11,39,23:38,40,33:55,51,41:18,50,43:40,41,49:27,34,67:40,42,75:56,100,79:41,,,,,,,,,,,,,,,,,,
,421655,1051,Vuk,Robert,,M,,0,126:00,206:52,80:52,0,166,KAP,OK Kapela,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,13,,206:52,58,07:24,33,10:21,39,27:09,40,31:54,51,39:13,50,42:18,41,50:42,34,64:04,42,75:51,100,79:48,,,,,,,,,,,,,,,,,,
,439114,827,Bernardić,Branko,,M,,0,84:00,166:51,82:51,0,166,KAP,OK Kapela,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,14,,166:51,58,10:55,33,12:32,39,31:12,40,52:27,51,57:45,50,59:40,41,64:31,34,72:49,42,79:19,100,82:04,,,,,,,,,,,,,,,,,,
,8654209,983,Addis,Ian,,M,,0,117:00,202:39,85:39,0,172,MOR,Moravian,GBR,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,15,,202:39,58,04:43,33,06:36,39,21:53,40,35:42,51,54:10,50,55:54,41,62:07,34,74:33,42,82:44,100,84:57,,,,,,,,,,,,,,,,,,
,546169,817,Matijašić,Josip,,M,,0,96:00,194:57,98:57,0,165,Vihor,OK Vihor,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,16,,194:57,58,07:39,33,09:24,39,50:41,40,64:33,51,70:58,50,73:01,41,78:40,34,85:24,42,93:37,100,98:08,,,,,,,,,,,,,,,,,,
,505905,832,Jelić,Mladen,,M,,0,108:00,190:28,82:28,3,166,KAP,OK Kapela,CRO,122,M55,M55,,,,,,,,,,,,,,,,0,0,0,25,"M55, W45, M16",4.29,135,10,,,190:28,58,06:30,33,08:24,,,,,,,,,,,,,,,100,81:01,,,,,,,,,,,,,,,,,,
,2062998,892,Tóth,Jeno,,M,,0,20:00,51:19,31:19,0,187,PVM,PVM Pécs,HUN,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,1,,51:19,64,04:55,59,07:56,66,10:34,67,13:00,34,17:25,68,20:08,65,27:49,43,30:13,100,30:44,,,,,,,,,,,,,,,,,,,,
,8190841,997,Venhauer,Otto,,M,,0,14:00,51:21,37:21,0,182,OLCU Viktring,OLC Union Viktring,AUT,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,2,,51:21,64,04:11,59,07:31,66,09:59,67,12:25,34,20:30,68,24:59,65,32:58,43,35:57,100,36:36,,,,,,,,,,,,,,,,,,,,
,1396250,962,Fluck,István,,M,,0,26:00,68:01,42:01,0,187,PVM,PVM Pécs,HUN,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,3,,68:01,64,05:31,59,09:58,66,15:06,67,18:34,34,25:47,68,28:25,65,38:06,43,40:16,100,41:04,,,,,,,,,,,,,,,,,,,,
,8080648,1048,Benedek,Robert,,M,,0,05:00,54:59,49:59,0,203,LZO,LZ Omaha,AUT,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,4,,54:59,64,06:26,59,11:18,66,14:52,67,18:55,34,27:10,68,34:58,65,45:08,43,48:09,100,49:04,,,,,,,,,,,,,,,,,,,,
,2071039,999,Mishli,Yuval,,M,,0,32:00,83:49,51:49,0,181,Modiin,Modiin O club,ISR,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,5,,83:49,64,06:24,59,12:08,66,15:23,67,19:59,34,30:24,68,34:32,65,46:15,43,49:16,100,50:34,,,,,,,,,,,,,,,,,,,,
,2132997,992,Mesić,Ivica,,M,,0,29:00,85:12,56:12,0,165,Vihor,OK Vihor,CRO,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,6,,85:12,64,13:50,59,17:38,66,20:21,67,23:18,34,32:40,68,37:23,65,48:50,43,54:53,100,55:29,,,,,,,,,,,,,,,,,,,,
,351353,1016,Kocbach,Ladislav,,M,,0,08:00,66:50,58:50,0,175,Bergens TF,Bergens TF,NOR,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,7,,66:50,64,08:24,59,12:59,66,15:57,67,18:59,34,39:58,68,44:59,65,55:24,43,57:26,100,58:07,,,,,,,,,,,,,,,,,,,,
,236882,964,Čepelak,Radovan,,M,,0,17:00,102:12,85:12,0,171,Maksimir,OK Maksimir,CRO,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,8,,102:12,64,12:16,59,19:39,66,25:43,67,33:19,34,47:15,68,53:57,65,76:29,43,82:17,100,83:47,,,,,,,,,,,,,,,,,,,,
,1946000,882,Turkalj,Milan,,M,,0,23:00,172:42,149:42,0,174,OK MERZ CRO,OK Ivan Merz,CRO,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,9,,172:42,64,91:34,59,95:44,66,99:01,67,102:44,34,111:21,68,119:34,65,143:20,43,146:51,100,148:08,,,,,,,,,,,,,,,,,,,,
,,1049,,Vacant,,M,,0,11:00,,,0,,,,,121,M65,M65,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,406866,946,Jensen,Simon,,M,,0,35:00,71:33,36:33,0,165,Vihor,OK Vihor,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,1,,71:33,64,10:20,59,13:42,66,15:19,67,17:08,34,20:31,68,22:18,65,33:44,43,35:37,100,36:03,,,,,,,,,,,,,,,,,,,,
,2118091,1072,Tounec,Vlatko,,M,,0,38:00,79:57,41:57,0,166,KAP,OK Kapela,CRO,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,2,,79:57,64,08:18,59,11:32,66,13:45,67,19:02,34,24:20,68,28:06,65,36:50,43,39:26,100,40:10,,,,,,,,,,,,,,,,,,,,
,911904,867,Kradischnig,Clarissa,,M,,0,01:00,45:50,44:50,0,199,OLCG,OLC Graz,AUT,133,OPEN,OPEN,,,,,,,,,,,,,,,,0,0,0,26,"M65, Open",3.07,80,9,3,,45:50,64,06:34,59,09:57,66,12:27,67,15:08,34,27:17,68,30:49,65,38:51,43,43:23,100,44:06,,,,,,,,,,,,,,,,,,,,
